100
Ref_strain_id	0	14.700000000000003	9.3	17.000000000000004	15.700000000000003	12.000000000000002	6.300000000000001	14.700000000000003	15.700000000000003	13.800000000000002	14.700000000000003	13.800000000000002	16.6	9.200000000000001	13.800000000000002	17.6	15.600000000000003	8.3	4.6	14.700000000000003	9.200000000000001	13.800000000000002	13.800000000000002	15.700000000000003	15.700000000000003	10.100000000000001	10.100000000000001	15.600000000000003	17.500000000000004	15.700000000000003	17.500000000000004	9.200000000000001	4.6	13.800000000000002	13.800000000000002	8.3	8.3	13.800000000000002	14.700000000000003	13.800000000000002	14.700000000000003	13.800000000000002	4.6	13.800000000000002	14.700000000000003	10.100000000000001	14.700000000000003	13.800000000000002	13.800000000000002	14.700000000000003	16.6	14.700000000000003	13.800000000000002	13.800000000000002	15.700000000000003	14.700000000000003	14.700000000000003	16.6	11.100000000000001	14.700000000000003	14.700000000000003	14.700000000000003	13.800000000000002	17.500000000000004	15.700000000000003	15.700000000000003	8.3	14.700000000000003	15.600000000000003	14.700000000000003	15.700000000000003	9.200000000000001	15.700000000000003	11.000000000000002	13.800000000000002	8.3	13.800000000000002	15.700000000000003	14.700000000000003	16.6	15.700000000000003	14.700000000000003	16.6	15.600000000000003	15.700000000000003	15.700000000000003	15.700000000000003	14.700000000000003	15.700000000000003	14.700000000000003	13.800000000000002	13.800000000000002	14.700000000000003	8.200000000000001	14.700000000000003	15.600000000000003	14.700000000000003	13.800000000000002	13.800000000000002	14.700000000000003	
EPI_ISL_521809	14.700000000000003	0	23.999999999999993	31.69999999999998	30.399999999999984	26.69999999999999	20.999999999999996	29.399999999999984	30.399999999999984	28.499999999999986	29.399999999999984	28.499999999999986	31.299999999999983	23.89999999999999	28.499999999999986	32.29999999999998	30.299999999999983	22.999999999999993	19.3	29.399999999999984	23.89999999999999	28.499999999999986	28.499999999999986	30.399999999999984	30.399999999999984	24.79999999999999	24.79999999999999	30.299999999999983	32.19999999999998	30.399999999999984	32.19999999999998	23.89999999999999	19.3	28.499999999999986	28.499999999999986	22.999999999999993	22.999999999999993	28.499999999999986	29.399999999999984	28.499999999999986	29.399999999999984	28.499999999999986	19.3	28.499999999999986	29.399999999999984	24.79999999999999	29.399999999999984	28.499999999999986	28.499999999999986	29.399999999999984	31.299999999999983	29.399999999999984	28.499999999999986	28.499999999999986	30.399999999999984	29.399999999999984	29.399999999999984	31.299999999999983	25.79999999999999	29.399999999999984	29.399999999999984	29.399999999999984	28.499999999999986	32.19999999999998	30.399999999999984	30.399999999999984	22.999999999999993	29.399999999999984	30.299999999999983	29.399999999999984	30.399999999999984	23.89999999999999	30.399999999999984	25.69999999999999	28.499999999999986	22.999999999999993	28.499999999999986	30.399999999999984	29.399999999999984	31.299999999999983	30.399999999999984	29.399999999999984	31.299999999999983	30.299999999999983	30.399999999999984	30.399999999999984	30.399999999999984	29.399999999999984	30.399999999999984	29.399999999999984	28.499999999999986	28.499999999999986	29.399999999999984	22.899999999999995	29.399999999999984	30.299999999999983	29.399999999999984	28.499999999999986	28.499999999999986	29.399999999999984	
EPI_ISL_530237	9.3	23.999999999999993	0	26.29999999999999	24.999999999999993	21.299999999999997	15.600000000000003	23.999999999999996	24.999999999999996	23.099999999999994	23.999999999999996	23.099999999999994	25.899999999999995	18.5	23.099999999999994	26.89999999999999	24.89999999999999	17.6	13.900000000000004	23.999999999999996	18.5	23.099999999999994	23.099999999999994	24.999999999999996	24.999999999999996	19.4	19.4	24.89999999999999	26.79999999999999	24.999999999999996	26.79999999999999	18.5	13.900000000000004	23.099999999999994	23.099999999999994	17.6	17.6	23.099999999999994	23.999999999999996	23.099999999999994	23.999999999999996	23.099999999999994	13.900000000000004	23.099999999999994	23.999999999999996	19.4	23.999999999999993	23.099999999999994	23.099999999999994	23.999999999999996	25.89999999999999	23.999999999999996	23.099999999999994	23.099999999999994	24.999999999999996	23.999999999999996	23.999999999999996	25.899999999999995	20.4	23.999999999999996	23.999999999999993	23.999999999999996	23.099999999999994	26.79999999999999	24.999999999999996	24.999999999999993	17.6	23.999999999999996	24.899999999999995	23.999999999999996	24.999999999999996	18.5	24.999999999999996	20.299999999999997	23.099999999999994	17.6	23.099999999999994	24.999999999999996	23.999999999999993	25.89999999999999	24.999999999999996	23.999999999999996	25.899999999999995	24.899999999999995	24.999999999999996	24.999999999999996	24.999999999999993	23.999999999999996	24.999999999999996	23.999999999999996	23.099999999999994	23.099999999999994	23.999999999999996	17.5	23.999999999999996	24.89999999999999	23.999999999999996	23.099999999999994	23.099999999999994	23.999999999999996	
EPI_ISL_678363	17.000000000000004	31.69999999999998	26.29999999999999	0	25.299999999999994	28.999999999999986	23.299999999999994	18.9	19.9	18.0	26.29999999999999	18.0	20.799999999999997	20.799999999999997	18.0	21.799999999999994	27.19999999999999	19.9	18.000000000000004	18.9	20.799999999999997	27.19999999999999	18.0	19.9	27.29999999999999	21.699999999999996	21.699999999999996	19.799999999999997	21.699999999999996	19.9	21.699999999999996	20.799999999999997	18.000000000000004	25.39999999999999	18.0	19.9	19.9	18.0	18.9	18.0	18.9	30.799999999999983	21.599999999999994	30.799999999999983	31.69999999999998	27.099999999999987	31.69999999999998	30.799999999999983	30.799999999999983	31.69999999999998	33.59999999999998	31.69999999999998	30.799999999999983	30.799999999999983	32.69999999999998	31.69999999999998	31.69999999999998	33.59999999999998	28.099999999999987	31.69999999999998	31.69999999999998	31.69999999999998	30.799999999999983	34.49999999999998	32.69999999999998	32.69999999999998	25.29999999999999	31.69999999999998	32.59999999999998	31.69999999999998	32.69999999999998	26.19999999999999	32.69999999999998	27.999999999999986	30.799999999999983	25.29999999999999	30.799999999999983	32.69999999999998	31.69999999999998	33.59999999999998	32.69999999999998	31.69999999999998	33.59999999999998	32.59999999999998	32.69999999999998	32.69999999999998	32.69999999999998	31.69999999999998	32.69999999999998	31.69999999999998	30.799999999999983	30.799999999999983	31.69999999999998	25.199999999999992	31.69999999999998	32.59999999999998	31.69999999999998	30.799999999999983	30.799999999999983	31.69999999999998	
EPI_ISL_593164	15.700000000000003	30.399999999999984	24.999999999999993	25.299999999999994	0	27.69999999999999	21.999999999999996	17.400000000000002	18.400000000000002	16.500000000000004	8.200000000000001	16.500000000000004	19.3	11.900000000000002	16.500000000000004	20.299999999999997	16.500000000000004	11.000000000000002	12.900000000000002	17.400000000000002	11.900000000000002	22.099999999999998	16.500000000000004	18.400000000000002	9.200000000000001	12.800000000000002	12.800000000000002	18.3	20.2	18.400000000000002	20.2	11.900000000000002	12.900000000000002	22.099999999999998	16.500000000000004	11.000000000000002	11.000000000000002	16.500000000000004	17.400000000000002	16.500000000000004	17.400000000000002	29.499999999999986	20.299999999999997	29.499999999999986	30.399999999999984	25.79999999999999	30.399999999999984	29.499999999999986	20.299999999999997	30.399999999999984	32.29999999999998	30.399999999999984	29.499999999999986	29.499999999999986	31.399999999999984	30.399999999999984	30.399999999999984	32.29999999999998	26.79999999999999	30.399999999999984	30.399999999999984	30.399999999999984	29.499999999999986	33.19999999999998	31.399999999999984	31.399999999999984	23.999999999999993	30.399999999999984	31.299999999999983	28.599999999999987	31.399999999999984	24.89999999999999	29.599999999999987	26.69999999999999	29.499999999999986	23.999999999999993	27.69999999999999	31.399999999999984	28.599999999999987	30.499999999999986	29.599999999999987	28.599999999999987	30.499999999999986	29.499999999999986	29.599999999999987	29.599999999999987	29.599999999999987	28.599999999999987	29.599999999999987	28.599999999999987	27.69999999999999	27.69999999999999	28.599999999999987	23.899999999999995	28.599999999999987	29.499999999999986	28.599999999999987	27.69999999999999	27.69999999999999	28.599999999999987	
EPI_ISL_521525	12.000000000000002	26.69999999999999	21.299999999999997	28.999999999999986	27.69999999999999	0	18.3	26.69999999999999	27.69999999999999	25.79999999999999	26.69999999999999	25.79999999999999	28.599999999999987	21.199999999999996	25.79999999999999	29.599999999999987	27.599999999999987	20.299999999999997	16.6	26.69999999999999	21.199999999999996	25.79999999999999	25.79999999999999	27.69999999999999	27.69999999999999	22.099999999999994	22.099999999999994	27.599999999999987	29.499999999999986	27.69999999999999	29.499999999999986	21.199999999999996	16.6	25.79999999999999	25.79999999999999	20.299999999999997	20.299999999999997	25.79999999999999	26.69999999999999	25.79999999999999	26.69999999999999	25.79999999999999	16.6	25.79999999999999	26.69999999999999	22.099999999999994	26.69999999999999	25.79999999999999	25.79999999999999	26.69999999999999	28.599999999999987	26.69999999999999	25.79999999999999	25.79999999999999	27.69999999999999	26.69999999999999	26.69999999999999	28.599999999999987	23.099999999999994	26.69999999999999	26.69999999999999	26.69999999999999	25.79999999999999	29.499999999999986	27.69999999999999	27.69999999999999	20.299999999999997	26.69999999999999	27.599999999999987	26.69999999999999	27.69999999999999	21.199999999999996	27.69999999999999	22.999999999999993	25.79999999999999	20.299999999999997	25.79999999999999	27.69999999999999	26.69999999999999	28.599999999999987	27.69999999999999	26.69999999999999	28.599999999999987	27.599999999999987	27.69999999999999	27.69999999999999	27.69999999999999	26.69999999999999	27.69999999999999	26.69999999999999	25.79999999999999	25.79999999999999	26.69999999999999	20.2	26.69999999999999	27.599999999999987	26.69999999999999	25.79999999999999	25.79999999999999	26.69999999999999	
EPI_ISL_639749	6.300000000000001	20.999999999999996	15.600000000000003	23.299999999999994	21.999999999999996	18.3	0	20.999999999999996	21.999999999999996	20.099999999999998	20.999999999999996	20.099999999999998	22.899999999999995	15.500000000000004	20.099999999999998	23.899999999999995	21.899999999999995	14.600000000000003	10.900000000000002	20.999999999999996	15.500000000000004	20.099999999999998	20.099999999999998	21.999999999999996	21.999999999999996	16.400000000000002	16.400000000000002	21.899999999999995	23.799999999999994	21.999999999999996	23.799999999999994	15.500000000000004	10.900000000000002	20.099999999999998	20.099999999999998	14.600000000000003	14.600000000000003	20.099999999999998	20.999999999999996	20.099999999999998	20.999999999999996	20.099999999999998	10.900000000000002	20.099999999999998	20.999999999999996	16.400000000000002	20.999999999999996	20.099999999999998	20.099999999999998	20.999999999999996	22.899999999999995	20.999999999999996	20.099999999999998	20.099999999999998	21.999999999999996	20.999999999999996	20.999999999999996	22.899999999999995	17.400000000000002	20.999999999999996	20.999999999999996	20.999999999999996	20.099999999999998	23.799999999999994	21.999999999999996	21.999999999999996	14.600000000000003	20.999999999999996	21.899999999999995	20.999999999999996	21.999999999999996	15.500000000000004	21.999999999999996	17.3	20.099999999999998	14.600000000000003	20.099999999999998	21.999999999999996	20.999999999999996	22.899999999999995	21.999999999999996	20.999999999999996	22.899999999999995	21.899999999999995	21.999999999999996	21.999999999999996	21.999999999999996	20.999999999999996	21.999999999999996	20.999999999999996	20.099999999999998	20.099999999999998	20.999999999999996	14.500000000000004	20.999999999999996	21.899999999999995	20.999999999999996	20.099999999999998	20.099999999999998	20.999999999999996	
EPI_ISL_663765	14.700000000000003	29.399999999999984	23.999999999999996	18.9	17.400000000000002	26.69999999999999	20.999999999999996	0	2.8	0.9	11.000000000000002	0.9	3.6999999999999997	5.5	0.9	4.699999999999999	10.100000000000001	6.4	10.100000000000001	1.8	7.300000000000001	19.3	0.9	2.8	13.800000000000002	8.200000000000001	8.200000000000001	2.7	4.6	2.8	4.6	5.5	10.100000000000001	17.500000000000004	0.9	6.4	6.4	0.9	1.8	0.9	1.8	28.499999999999986	19.3	28.499999999999986	29.399999999999984	24.79999999999999	29.399999999999984	28.499999999999986	28.499999999999986	29.399999999999984	31.299999999999983	29.399999999999984	28.499999999999986	28.499999999999986	30.399999999999984	29.399999999999984	29.399999999999984	31.299999999999983	25.79999999999999	29.399999999999984	29.399999999999984	29.399999999999984	28.499999999999986	32.19999999999998	30.399999999999984	30.399999999999984	22.999999999999993	29.399999999999984	30.299999999999983	29.399999999999984	30.399999999999984	23.89999999999999	30.399999999999984	25.69999999999999	28.499999999999986	22.999999999999993	28.499999999999986	30.399999999999984	29.399999999999984	31.299999999999983	30.399999999999984	29.399999999999984	31.299999999999983	30.299999999999983	30.399999999999984	30.399999999999984	30.399999999999984	29.399999999999984	30.399999999999984	29.399999999999984	28.499999999999986	28.499999999999986	29.399999999999984	22.899999999999995	29.399999999999984	30.299999999999983	29.399999999999984	28.499999999999986	28.499999999999986	29.399999999999984	
EPI_ISL_779546	15.700000000000003	30.399999999999984	24.999999999999996	19.9	18.400000000000002	27.69999999999999	21.999999999999996	2.8	0	1.9	12.000000000000002	1.9	0.9	8.3	1.9	1.9	12.900000000000002	7.4	11.100000000000001	2.8	8.3	20.3	1.9	0	14.800000000000002	9.200000000000001	9.200000000000001	3.7	1.8	0	1.8	8.3	11.100000000000001	18.500000000000004	1.9	7.4	7.4	1.9	2.8	1.9	2.8	29.499999999999986	20.3	29.499999999999986	30.399999999999984	25.79999999999999	30.399999999999984	29.499999999999986	29.499999999999986	30.399999999999984	32.29999999999998	30.399999999999984	29.499999999999986	29.499999999999986	31.399999999999984	30.399999999999984	30.399999999999984	32.29999999999998	26.79999999999999	30.399999999999984	30.399999999999984	30.399999999999984	29.499999999999986	33.19999999999998	31.399999999999984	31.399999999999984	23.999999999999993	30.399999999999984	31.299999999999983	30.399999999999984	31.399999999999984	24.89999999999999	31.399999999999984	26.69999999999999	29.499999999999986	23.999999999999993	29.499999999999986	31.399999999999984	30.399999999999984	32.29999999999998	31.399999999999984	30.399999999999984	32.29999999999998	31.299999999999983	31.399999999999984	31.399999999999984	31.399999999999984	30.399999999999984	31.399999999999984	30.399999999999984	29.499999999999986	29.499999999999986	30.399999999999984	23.899999999999995	30.399999999999984	31.299999999999983	30.399999999999984	29.499999999999986	29.499999999999986	30.399999999999984	
EPI_ISL_519393	13.800000000000002	28.499999999999986	23.099999999999994	18.0	16.500000000000004	25.79999999999999	20.099999999999998	0.9	1.9	0	10.100000000000001	0	2.8	6.4	0	3.8	11.000000000000002	5.5	9.200000000000001	0.9	6.4	18.400000000000002	0	1.9	12.900000000000002	7.300000000000001	7.300000000000001	1.8	3.7	1.9	3.7	6.4	9.200000000000001	16.6	0	5.5	5.5	0	0.9	0	0.9	27.599999999999987	18.400000000000002	27.599999999999987	28.499999999999986	23.89999999999999	28.499999999999986	27.599999999999987	27.599999999999987	28.499999999999986	30.399999999999984	28.499999999999986	27.599999999999987	27.599999999999987	29.499999999999986	28.499999999999986	28.499999999999986	30.399999999999984	24.89999999999999	28.499999999999986	28.499999999999986	28.499999999999986	27.599999999999987	31.299999999999983	29.499999999999986	29.499999999999986	22.099999999999994	28.499999999999986	29.399999999999984	28.499999999999986	29.499999999999986	22.999999999999993	29.499999999999986	24.79999999999999	27.599999999999987	22.099999999999994	27.599999999999987	29.499999999999986	28.499999999999986	30.399999999999984	29.499999999999986	28.499999999999986	30.399999999999984	29.399999999999984	29.499999999999986	29.499999999999986	29.499999999999986	28.499999999999986	29.499999999999986	28.499999999999986	27.599999999999987	27.599999999999987	28.499999999999986	21.999999999999996	28.499999999999986	29.399999999999984	28.499999999999986	27.599999999999987	27.599999999999987	28.499999999999986	
