20
GCF_004804185_merge_contig	0	0.4306640600000000151936774273	0.6191406199999999748762036234	0.57421875	0.60546875	0.5703125	0.6113281199999999748762036234	0.6201171999999999795427640947	0.5957031199999999748762036234	0.6025390600000000151936774273	0.4003906000000000409144718105	0.58203125	0.6074218800000000251237963766	0.6123046999999999795427640947	0.4228515600000000151936774273	0.6025390600000000151936774273	0.5693359399999999848063225727	0.4150390600000000151936774273	0.6259765600000000151936774273
GCF_904863105_merge_contig	0.4306640600000000151936774273	0	0.6015625	0.5400390600000000151936774273	0.5917968800000000251237963766	0.5673828000000000204572359053	0.5888671999999999795427640947	0.6269531199999999748762036234	0.5849609399999999848063225727	0.5849609399999999848063225727	0.3652343999999999590855281895	0.5283203000000000204572359053	0.5957031199999999748762036234	0.58203125	0.4189452999999999649460846740	0.5800781199999999748762036234	0.5419921999999999795427640947	0.2832031000000000409144718105	0.5966796999999999795427640947
GCF_904863235_merge_contig	0.6191406199999999748762036234	0.6015625	0	0.5009765600000000151936774273	0.4453125	0.5166015600000000151936774273	0.5166015600000000151936774273	0.5878906199999999748762036234	0.3642577999999999649460846740	0.4404297000000000350539153260	0.58203125	0.5048828000000000204572359053	0.5185546999999999795427640947	0.5419921999999999795427640947	0.57421875	0.4345702999999999649460846740	0.5175781199999999748762036234	0.5830078000000000204572359053	0.4453125
GCF_904863255_merge_contig	0.57421875	0.5400390600000000151936774273	0.5009765600000000151936774273	0	0.4560547000000000350539153260	0.4091797000000000350539153260	0.5380859399999999848063225727	0.6005859399999999848063225727	0.4941406000000000409144718105	0.4560547000000000350539153260	0.5410156199999999748762036234	0.1455077999999999649460846740	0.5449218800000000251237963766	0.5644531199999999748762036234	0.5185546999999999795427640947	0.4628906000000000409144718105	0.4121093999999999590855281895	0.5527343800000000251237963766	0.5048828000000000204572359053
GCF_904863305_merge_contig	0.60546875	0.5917968800000000251237963766	0.4453125	0.4560547000000000350539153260	0	0.4824218999999999590855281895	0.4824218999999999590855281895	0.5673828000000000204572359053	0.4384765600000000151936774273	0.02050779999999996494608467401	0.5488281199999999748762036234	0.4765625	0.484375	0.5224609399999999848063225727	0.55078125	0.1699218999999999590855281895	0.4892577999999999649460846740	0.5654296999999999795427640947	0.2578125
GCF_904863375_merge_contig	0.5703125	0.5673828000000000204572359053	0.5166015600000000151936774273	0.4091797000000000350539153260	0.4824218999999999590855281895	0	0.5244140600000000151936774273	0.58203125	0.4912109399999999848063225727	0.48828125	0.5517578000000000204572359053	0.4160156000000000409144718105	0.5253906199999999748762036234	0.53515625	0.5107421999999999795427640947	0.5	0.4082031000000000409144718105	0.55859375	0.5234375
GCF_904863385_merge_contig	0.6113281199999999748762036234	0.5888671999999999795427640947	0.5166015600000000151936774273	0.5380859399999999848063225727	0.4824218999999999590855281895	0.5244140600000000151936774273	0	0.4208984399999999848063225727	0.4863281000000000409144718105	0.4814452999999999649460846740	0.5605468800000000251237963766	0.5517578000000000204572359053	0.02832029999999996494608467401	0.2900390600000000151936774273	0.5615234399999999848063225727	0.4970702999999999649460846740	0.5439453000000000204572359053	0.59375	0.5136718800000000251237963766
GCF_904863445_merge_contig	0.6201171999999999795427640947	0.6269531199999999748762036234	0.5878906199999999748762036234	0.6005859399999999848063225727	0.5673828000000000204572359053	0.58203125	0.4208984399999999848063225727	0	0.5498046999999999795427640947	0.5615234399999999848063225727	0.59765625	0.6064453000000000204572359053	0.4121093999999999590855281895	0.3974609399999999848063225727	0.6113281199999999748762036234	0.5761718800000000251237963766	0.6064453000000000204572359053	0.6083984399999999848063225727	0.5878906199999999748762036234
GCF_904864555_merge_contig	0.5957031199999999748762036234	0.5849609399999999848063225727	0.3642577999999999649460846740	0.4941406000000000409144718105	0.4384765600000000151936774273	0.4912109399999999848063225727	0.4863281000000000409144718105	0.5498046999999999795427640947	0	0.4287109399999999848063225727	0.55859375	0.4931640600000000151936774273	0.4902343999999999590855281895	0.5341796999999999795427640947	0.5673828000000000204572359053	0.4394531000000000409144718105	0.5058593800000000251237963766	0.5810546999999999795427640947	0.4785156000000000409144718105
GCF_904864615_merge_contig	0.6025390600000000151936774273	0.5849609399999999848063225727	0.4404297000000000350539153260	0.4560547000000000350539153260	0.02050779999999996494608467401	0.48828125	0.4814452999999999649460846740	0.5615234399999999848063225727	0.4287109399999999848063225727	0	0.5400390600000000151936774273	0.46875	0.4833984399999999848063225727	0.5166015600000000151936774273	0.5546875	0.1630859399999999848063225727	0.4921875	0.55859375	0.2431640600000000151936774273
