20
GCF_004804185_merge_contig	0	0	0.01810000000000000497379915032	0.01770000000000004902744876745	0.01670000000000004813927034775	0.01559999999999994724220186981	0.01280000000000003357314426466	0.01280000000000003357314426466	0.01139999999999996571631299958	0.01670000000000004813927034775	0.009900000000000019895196601283	0.009299999999999974953368564456	0.01280000000000003357314426466	0.01280000000000003357314426466	0.01049999999999995381472217559	0.01280000000000003357314426466	0.01139999999999996571631299958	0.01100000000000000976996261670	0.01670000000000004813927034775
GCF_904863105_merge_contig	0	0	0.03329999999999999626965063726	0.01559999999999994724220186981	0.03249999999999997335464740900	0.01539999999999996926902667838	0.02059999999999995168309396831	0.02190000000000003055333763768	0.03380000000000005222489107837	0.03249999999999997335464740900	0.009299999999999974953368564456	0.01559999999999994724220186981	0.02059999999999995168309396831	0.02080000000000004067857162227	0.005499999999999949373830077093	0.03249999999999997335464740900	0.01229999999999997761790382356	0.01070000000000004281019982955	0.03259999999999996234123500471
GCF_904863235_merge_contig	0.01810000000000000497379915032	0.03329999999999999626965063726	0	0.03480000000000005311306949807	0.04769999999999996465049889594	0.002700000000000035704772471945	0.001199999999999978861353611137	0.02459999999999995523580764711	0.01060000000000005382361223383	0.04769999999999996465049889594	0.04379999999999995008437281285	0.03420000000000000817124146124	0.004499999999999948485651657393	0.04769999999999996465049889594	0.002900000000000013677947663382	0.05659999999999998365751707752	0.01049999999999995381472217559	0.01139999999999996571631299958	0.005199999999999982414067289938
GCF_904863255_merge_contig	0.01770000000000004902744876745	0.01559999999999994724220186981	0.03480000000000005311306949807	0	0.03600000000000003197442310920	0.03459999999999996411759184411	0.2147000000000000019539925233	0.1242999999999999660715843675	0.02000000000000001776356839400	0.03600000000000003197442310920	0.02390000000000003232969447708	0.1562000000000000055067062021	0.2147000000000000019539925233	0.08699999999999996624922005140	0.02959999999999995967669974561	0.03820000000000001172395514004	0.09760000000000002007283228522	0.02359999999999995434762922741	0.09660000000000001918465386552
GCF_904863305_merge_contig	0.01670000000000004813927034775	0.03249999999999997335464740900	0.04769999999999996465049889594	0.03600000000000003197442310920	0	0.03859999999999996767030552292	0.1666999999999999593214283777	0.03269999999999995132782260043	0.02429999999999998827604485996	0.00009999999999998898658759571845	0.04639999999999999680255768908	0.01970000000000005080380560685	0.1666999999999999593214283777	0.05300000000000004707345624411	0.03369999999999995221600102013	0.004600000000000048494541715627	0.01970000000000005080380560685	0.02400000000000002131628207280	0.1142999999999999571898001705
GCF_904863375_merge_contig	0.01559999999999994724220186981	0.01539999999999996926902667838	0.002700000000000035704772471945	0.03459999999999996411759184411	0.03859999999999996767030552292	0	0.004199999999999981525888870237	0.01429999999999997939426066296	0.006900000000000017230661342182	0.03859999999999996767030552292	0.02080000000000004067857162227	0.002800000000000024691360067663	0.004199999999999981525888870237	0.06830000000000002735589532676	0.03420000000000000817124146124	0.01060000000000005382361223383	0.004099999999999992539301274519	0.002800000000000024691360067663	0.09760000000000002007283228522
GCF_904863385_merge_contig	0.01280000000000003357314426466	0.02059999999999995168309396831	0.001199999999999978861353611137	0.2147000000000000019539925233	0.1666999999999999593214283777	0.004199999999999981525888870237	0	0.01259999999999994457766661071	0.02080000000000004067857162227	0.01990000000000002877698079828	0.01949999999999996180832795289	0.01919999999999999484856516574	0.00009999999999998898658759571845	0.0001999999999999779731751914369	0.01859999999999994990673712891	0.01990000000000002877698079828	0.01959999999999995079491554861	0.01980000000000003979039320257	0.01990000000000002877698079828
GCF_904863445_merge_contig	0.01280000000000003357314426466	0.02190000000000003055333763768	0.02459999999999995523580764711	0.1242999999999999660715843675	0.03269999999999995132782260043	0.01429999999999997939426066296	0.01259999999999994457766661071	0	0.02219999999999999751310042484	0.02159999999999995257127238801	0.02059999999999995168309396831	0.01939999999999997282174035718	0.01259999999999994457766661071	0.01249999999999995559107901499	0.01970000000000005080380560685	0.02159999999999995257127238801	0.02110000000000000763833440942	0.02159999999999995257127238801	0.02159999999999995257127238801
GCF_904864555_merge_contig	0.01139999999999996571631299958	0.03380000000000005222489107837	0.01060000000000005382361223383	0.02000000000000001776356839400	0.02429999999999998827604485996	0.006900000000000017230661342182	0.02080000000000004067857162227	0.02219999999999999751310042484	0	0.02059999999999995168309396831	0.03180000000000005044853423897	0.01729999999999998205879592206	0.02080000000000004067857162227	0.02110000000000000763833440942	0.02070000000000005169198402655	0.02059999999999995168309396831	0.01890000000000002788880237858	0.02829999999999999182875853876	0.02059999999999995168309396831
GCF_904864615_merge_contig	0.01670000000000004813927034775	0.03249999999999997335464740900	0.04769999999999996465049889594	0.03600000000000003197442310920	0.00009999999999998898658759571845	0.03859999999999996767030552292	0.01990000000000002877698079828	0.02159999999999995257127238801	0.02059999999999995168309396831	0	0.04639999999999999680255768908	0.01970000000000005080380560685	0.1666999999999999593214283777	0.05300000000000004707345624411	0.03369999999999995221600102013	0.004600000000000048494541715627	0.01970000000000005080380560685	0.02400000000000002131628207280	0.1142999999999999571898001705
